datetime,demand_met_mw,date,hour,minute,day_of_week
2025-04-05 16:30:00,202952.0,2025-04-05,16,30,5
2025-04-05 16:45:00,203736.0,2025-04-05,16,45,5
2025-04-05 17:00:00,205535.0,2025-04-05,17,0,5
2025-04-05 17:15:00,202682.0,2025-04-05,17,15,5
2025-04-05 17:30:00,200953.0,2025-04-05,17,30,5
2025-04-05 17:45:00,199628.0,2025-04-05,17,45,5
2025-04-05 18:00:00,200801.0,2025-04-05,18,0,5
2025-04-05 18:15:00,199467.0,2025-04-05,18,15,5
2025-04-05 18:30:00,201799.0,2025-04-05,18,30,5
2025-04-05 18:45:00,204613.0,2025-04-05,18,45,5
2025-04-05 19:00:00,209866.0,2025-04-05,19,0,5
2025-04-05 19:15:00,210386.0,2025-04-05,19,15,5
2025-04-05 19:30:00,210505.0,2025-04-05,19,30,5
2025-04-05 19:45:00,210010.0,2025-04-05,19,45,5
2025-04-05 20:00:00,207019.0,2025-04-05,20,0,5
2025-04-05 20:15:00,205474.0,2025-04-05,20,15,5
2025-04-05 20:30:00,204043.0,2025-04-05,20,30,5
2025-04-05 20:45:00,203396.0,2025-04-05,20,45,5
2025-04-05 21:00:00,201637.0,2025-04-05,21,0,5
2025-04-05 21:15:00,200611.0,2025-04-05,21,15,5
2025-04-05 21:30:00,200605.0,2025-04-05,21,30,5
2025-04-05 21:45:00,200044.0,2025-04-05,21,45,5
2025-04-05 22:00:00,198842.0,2025-04-05,22,0,5
2025-04-05 22:15:00,200816.0,2025-04-05,22,15,5
2025-04-05 22:30:00,201767.0,2025-04-05,22,30,5
2025-04-05 22:45:00,201736.0,2025-04-05,22,45,5
2025-04-05 23:00:00,200712.0,2025-04-05,23,0,5
2025-04-05 23:15:00,200544.0,2025-04-05,23,15,5
2025-04-05 23:30:00,200026.0,2025-04-05,23,30,5
2025-04-05 23:45:00,198990.0,2025-04-05,23,45,5
2025-04-06 00:00:00,197250.0,2025-04-06,0,0,6
2025-04-06 00:15:00,196796.0,2025-04-06,0,15,6
2025-04-06 00:30:00,196053.0,2025-04-06,0,30,6
2025-04-06 00:45:00,195009.0,2025-04-06,0,45,6
2025-04-06 01:00:00,193517.0,2025-04-06,1,0,6
2025-04-06 01:15:00,191999.0,2025-04-06,1,15,6
2025-04-06 01:30:00,190898.0,2025-04-06,1,30,6
2025-04-06 01:45:00,189488.0,2025-04-06,1,45,6
2025-04-06 02:00:00,187878.0,2025-04-06,2,0,6
2025-04-06 02:15:00,186943.0,2025-04-06,2,15,6
2025-04-06 02:30:00,186236.0,2025-04-06,2,30,6
2025-04-06 02:45:00,185653.0,2025-04-06,2,45,6
2025-04-06 03:00:00,184737.0,2025-04-06,3,0,6
2025-04-06 03:15:00,184535.0,2025-04-06,3,15,6
2025-04-06 03:30:00,184100.0,2025-04-06,3,30,6
2025-04-06 03:45:00,183661.0,2025-04-06,3,45,6
2025-04-06 04:00:00,183057.0,2025-04-06,4,0,6
2025-04-06 04:15:00,184515.0,2025-04-06,4,15,6
2025-04-06 04:30:00,185032.0,2025-04-06,4,30,6
2025-04-06 04:45:00,185490.0,2025-04-06,4,45,6
2025-04-06 05:00:00,185865.0,2025-04-06,5,0,6
2025-04-06 05:15:00,187736.0,2025-04-06,5,15,6
2025-04-06 05:30:00,189419.0,2025-04-06,5,30,6
2025-04-06 05:45:00,190345.0,2025-04-06,5,45,6
2025-04-06 06:00:00,191068.0,2025-04-06,6,0,6
2025-04-06 06:15:00,192136.0,2025-04-06,6,15,6
2025-04-06 06:30:00,194040.0,2025-04-06,6,30,6
2025-04-06 06:45:00,194390.0,2025-04-06,6,45,6
2025-04-06 07:00:00,193743.0,2025-04-06,7,0,6
2025-04-06 07:15:00,193439.0,2025-04-06,7,15,6
2025-04-06 07:30:00,192727.0,2025-04-06,7,30,6
2025-04-06 07:45:00,192227.0,2025-04-06,7,45,6
2025-04-06 08:00:00,191480.0,2025-04-06,8,0,6
2025-04-06 08:15:00,191090.0,2025-04-06,8,15,6
2025-04-06 08:30:00,193372.0,2025-04-06,8,30,6
2025-04-06 08:45:00,193304.0,2025-04-06,8,45,6
2025-04-06 09:00:00,195886.0,2025-04-06,9,0,6
2025-04-06 09:15:00,196696.0,2025-04-06,9,15,6
2025-04-06 09:30:00,199010.0,2025-04-06,9,30,6
2025-04-06 09:45:00,198143.0,2025-04-06,9,45,6
2025-04-06 10:00:00,199181.0,2025-04-06,10,0,6
2025-04-06 10:15:00,198612.0,2025-04-06,10,15,6
2025-04-06 10:30:00,197734.0,2025-04-06,10,30,6
2025-04-06 10:45:00,197922.0,2025-04-06,10,45,6
2025-04-06 11:00:00,197027.0,2025-04-06,11,0,6
2025-04-06 11:15:00,195365.0,2025-04-06,11,15,6
2025-04-06 11:30:00,195172.0,2025-04-06,11,30,6
2025-04-06 11:45:00,194607.0,2025-04-06,11,45,6
2025-04-06 12:00:00,194035.0,2025-04-06,12,0,6
2025-04-06 12:15:00,192048.0,2025-04-06,12,15,6
2025-04-06 12:30:00,191926.0,2025-04-06,12,30,6
2025-04-06 12:45:00,191200.0,2025-04-06,12,45,6
2025-04-06 13:00:00,190344.0,2025-04-06,13,0,6
2025-04-06 13:15:00,188665.0,2025-04-06,13,15,6
2025-04-06 13:30:00,187906.0,2025-04-06,13,30,6
2025-04-06 13:45:00,187495.0,2025-04-06,13,45,6
2025-04-06 14:00:00,187264.0,2025-04-06,14,0,6
2025-04-06 14:15:00,187252.0,2025-04-06,14,15,6
2025-04-06 14:30:00,189234.0,2025-04-06,14,30,6
2025-04-06 14:45:00,190758.0,2025-04-06,14,45,6
2025-04-06 15:00:00,191773.0,2025-04-06,15,0,6
2025-04-06 15:15:00,191677.0,2025-04-06,15,15,6
2025-04-06 15:30:00,191240.0,2025-04-06,15,30,6
2025-04-06 15:45:00,190914.0,2025-04-06,15,45,6
2025-04-06 16:00:00,190971.0,2025-04-06,16,0,6
2025-04-06 16:15:00,189843.0,2025-04-06,16,15,6
2025-04-06 16:30:00,188956.0,2025-04-06,16,30,6
2025-04-06 16:45:00,188544.0,2025-04-06,16,45,6
2025-04-06 17:00:00,186998.0,2025-04-06,17,0,6
2025-04-06 17:15:00,184750.0,2025-04-06,17,15,6
2025-04-06 17:30:00,182568.0,2025-04-06,17,30,6
2025-04-06 17:45:00,181526.0,2025-04-06,17,45,6
2025-04-06 18:00:00,181393.0,2025-04-06,18,0,6
2025-04-06 18:15:00,183821.0,2025-04-06,18,15,6
2025-04-06 18:30:00,186657.0,2025-04-06,18,30,6
2025-04-06 18:45:00,191504.0,2025-04-06,18,45,6
2025-04-06 19:00:00,194988.0,2025-04-06,19,0,6
2025-04-06 19:15:00,197318.0,2025-04-06,19,15,6
2025-04-06 19:30:00,198369.0,2025-04-06,19,30,6
2025-04-06 19:45:00,198049.0,2025-04-06,19,45,6
2025-04-06 20:00:00,196851.0,2025-04-06,20,0,6
2025-04-06 20:15:00,195311.0,2025-04-06,20,15,6
2025-04-06 20:30:00,195376.0,2025-04-06,20,30,6
2025-04-06 20:45:00,194688.0,2025-04-06,20,45,6
2025-04-06 21:00:00,194943.0,2025-04-06,21,0,6
2025-04-06 21:15:00,194696.0,2025-04-06,21,15,6
2025-04-06 21:30:00,195343.0,2025-04-06,21,30,6
2025-04-06 21:45:00,195827.0,2025-04-06,21,45,6
2025-04-06 22:00:00,195497.0,2025-04-06,22,0,6
2025-04-06 22:15:00,198371.0,2025-04-06,22,15,6
2025-04-06 22:30:00,199010.0,2025-04-06,22,30,6
2025-04-06 22:45:00,198748.0,2025-04-06,22,45,6
2025-04-06 23:00:00,197922.0,2025-04-06,23,0,6
2025-04-06 23:15:00,197336.0,2025-04-06,23,15,6
2025-04-06 23:30:00,196687.0,2025-04-06,23,30,6
2025-04-06 23:45:00,195663.0,2025-04-06,23,45,6
2025-04-07 00:00:00,194032.0,2025-04-07,0,0,0
2025-04-07 00:15:00,193974.0,2025-04-07,0,15,0
2025-04-07 00:30:00,192915.0,2025-04-07,0,30,0
2025-04-07 00:45:00,191446.0,2025-04-07,0,45,0
2025-04-07 01:00:00,189784.0,2025-04-07,1,0,0
2025-04-07 01:15:00,188361.0,2025-04-07,1,15,0
2025-04-07 01:30:00,186884.0,2025-04-07,1,30,0
2025-04-07 01:45:00,185417.0,2025-04-07,1,45,0
2025-04-07 02:00:00,184233.0,2025-04-07,2,0,0
2025-04-07 02:15:00,183397.0,2025-04-07,2,15,0
2025-04-07 02:30:00,182427.0,2025-04-07,2,30,0
2025-04-07 02:45:00,181642.0,2025-04-07,2,45,0
2025-04-07 03:00:00,180717.0,2025-04-07,3,0,0
2025-04-07 03:15:00,180198.0,2025-04-07,3,15,0
2025-04-07 03:30:00,179672.0,2025-04-07,3,30,0
2025-04-07 03:45:00,179586.0,2025-04-07,3,45,0
2025-04-07 04:00:00,179169.0,2025-04-07,4,0,0
2025-04-07 04:15:00,180780.0,2025-04-07,4,15,0
2025-04-07 04:30:00,181532.0,2025-04-07,4,30,0
2025-04-07 04:45:00,183013.0,2025-04-07,4,45,0
2025-04-07 05:00:00,183558.0,2025-04-07,5,0,0
2025-04-07 05:15:00,185692.0,2025-04-07,5,15,0
2025-04-07 05:30:00,188146.0,2025-04-07,5,30,0
2025-04-07 05:45:00,190237.0,2025-04-07,5,45,0
2025-04-07 06:00:00,191691.0,2025-04-07,6,0,0
2025-04-07 06:15:00,194979.0,2025-04-07,6,15,0
2025-04-07 06:30:00,197093.0,2025-04-07,6,30,0
2025-04-07 06:45:00,197697.0,2025-04-07,6,45,0
2025-04-07 07:00:00,197290.0,2025-04-07,7,0,0
2025-04-07 07:15:00,196986.0,2025-04-07,7,15,0
2025-04-07 07:30:00,196856.0,2025-04-07,7,30,0
2025-04-07 07:45:00,196362.0,2025-04-07,7,45,0
2025-04-07 08:00:00,195685.0,2025-04-07,8,0,0
2025-04-07 08:15:00,196706.0,2025-04-07,8,15,0
2025-04-07 08:30:00,198687.0,2025-04-07,8,30,0
2025-04-07 08:45:00,201095.0,2025-04-07,8,45,0
2025-04-07 09:00:00,202374.0,2025-04-07,9,0,0
2025-04-07 09:15:00,206355.0,2025-04-07,9,15,0
2025-04-07 09:30:00,209177.0,2025-04-07,9,30,0
2025-04-07 09:45:00,210833.0,2025-04-07,9,45,0
2025-04-07 10:00:00,211188.0,2025-04-07,10,0,0
2025-04-07 10:15:00,211267.0,2025-04-07,10,15,0
2025-04-07 10:30:00,211530.0,2025-04-07,10,30,0
2025-04-07 10:45:00,211665.0,2025-04-07,10,45,0
2025-04-07 11:00:00,210832.0,2025-04-07,11,0,0
2025-04-07 11:15:00,209563.0,2025-04-07,11,15,0
2025-04-07 11:30:00,209452.0,2025-04-07,11,30,0
2025-04-07 11:45:00,209518.0,2025-04-07,11,45,0
2025-04-07 12:00:00,208624.0,2025-04-07,12,0,0
2025-04-07 12:15:00,206726.0,2025-04-07,12,15,0
2025-04-07 12:30:00,206696.0,2025-04-07,12,30,0
2025-04-07 12:45:00,205931.0,2025-04-07,12,45,0
2025-04-07 13:00:00,203675.0,2025-04-07,13,0,0
2025-04-07 13:15:00,202380.0,2025-04-07,13,15,0
2025-04-07 13:30:00,202333.0,2025-04-07,13,30,0
2025-04-07 13:45:00,203901.0,2025-04-07,13,45,0
2025-04-07 14:00:00,205182.0,2025-04-07,14,0,0
2025-04-07 14:15:00,207312.0,2025-04-07,14,15,0
2025-04-07 14:30:00,208891.0,2025-04-07,14,30,0
2025-04-07 14:45:00,210923.0,2025-04-07,14,45,0
2025-04-07 15:00:00,212110.0,2025-04-07,15,0,0
2025-04-07 15:15:00,212626.0,2025-04-07,15,15,0
2025-04-07 15:30:00,214057.0,2025-04-07,15,30,0
2025-04-07 15:45:00,214733.0,2025-04-07,15,45,0
2025-04-07 16:00:00,214657.0,2025-04-07,16,0,0
2025-04-07 16:15:00,214508.0,2025-04-07,16,15,0
2025-04-07 16:30:00,215563.0,2025-04-07,16,30,0
2025-04-07 16:45:00,215681.0,2025-04-07,16,45,0
2025-04-07 17:00:00,213691.0,2025-04-07,17,0,0
2025-04-07 17:15:00,211314.0,2025-04-07,17,15,0
2025-04-07 17:30:00,210409.0,2025-04-07,17,30,0
2025-04-07 17:45:00,209428.0,2025-04-07,17,45,0
2025-04-07 18:00:00,207065.0,2025-04-07,18,0,0
2025-04-07 18:15:00,206255.0,2025-04-07,18,15,0
2025-04-07 18:30:00,209851.0,2025-04-07,18,30,0
2025-04-07 18:45:00,213630.0,2025-04-07,18,45,0
2025-04-07 19:00:00,214378.0,2025-04-07,19,0,0
2025-04-07 19:15:00,215092.0,2025-04-07,19,15,0
2025-04-07 19:30:00,215325.0,2025-04-07,19,30,0
2025-04-07 19:45:00,215029.0,2025-04-07,19,45,0
2025-04-07 20:00:00,212794.0,2025-04-07,20,0,0
2025-04-07 20:15:00,211405.0,2025-04-07,20,15,0
2025-04-07 20:30:00,210925.0,2025-04-07,20,30,0
2025-04-07 20:45:00,210372.0,2025-04-07,20,45,0
2025-04-07 21:00:00,209780.0,2025-04-07,21,0,0
2025-04-07 21:15:00,209010.0,2025-04-07,21,15,0
2025-04-07 21:30:00,209437.0,2025-04-07,21,30,0
2025-04-07 21:45:00,210154.0,2025-04-07,21,45,0
2025-04-07 22:00:00,209165.0,2025-04-07,22,0,0
2025-04-07 22:15:00,212116.0,2025-04-07,22,15,0
2025-04-07 22:30:00,212913.0,2025-04-07,22,30,0
2025-04-07 22:45:00,212955.0,2025-04-07,22,45,0
2025-04-07 23:00:00,212057.0,2025-04-07,23,0,0
2025-04-07 23:15:00,211524.0,2025-04-07,23,15,0
2025-04-07 23:30:00,210352.0,2025-04-07,23,30,0
2025-04-07 23:45:00,209578.0,2025-04-07,23,45,0
2025-04-08 00:00:00,207865.0,2025-04-08,0,0,1
2025-04-08 00:15:00,207616.0,2025-04-08,0,15,1
2025-04-08 00:30:00,205285.0,2025-04-08,0,30,1
2025-04-08 00:45:00,203974.0,2025-04-08,0,45,1
2025-04-08 01:00:00,202256.0,2025-04-08,1,0,1
2025-04-08 01:15:00,200667.0,2025-04-08,1,15,1
2025-04-08 01:30:00,198930.0,2025-04-08,1,30,1
2025-04-08 01:45:00,197698.0,2025-04-08,1,45,1
2025-04-08 02:00:00,196002.0,2025-04-08,2,0,1
2025-04-08 02:15:00,195354.0,2025-04-08,2,15,1
2025-04-08 02:30:00,194034.0,2025-04-08,2,30,1
2025-04-08 02:45:00,193415.0,2025-04-08,2,45,1
2025-04-08 03:00:00,192578.0,2025-04-08,3,0,1
2025-04-08 03:15:00,191613.0,2025-04-08,3,15,1
2025-04-08 03:30:00,191384.0,2025-04-08,3,30,1
2025-04-08 03:45:00,191061.0,2025-04-08,3,45,1
2025-04-08 04:00:00,190320.0,2025-04-08,4,0,1
2025-04-08 04:15:00,191432.0,2025-04-08,4,15,1
2025-04-08 04:30:00,191780.0,2025-04-08,4,30,1
2025-04-08 04:45:00,192834.0,2025-04-08,4,45,1
2025-04-08 05:00:00,193370.0,2025-04-08,5,0,1
2025-04-08 05:15:00,195824.0,2025-04-08,5,15,1
2025-04-08 05:30:00,197937.0,2025-04-08,5,30,1
2025-04-08 05:45:00,199849.0,2025-04-08,5,45,1
2025-04-08 06:00:00,200914.0,2025-04-08,6,0,1
2025-04-08 06:15:00,203397.0,2025-04-08,6,15,1
2025-04-08 06:30:00,205369.0,2025-04-08,6,30,1
2025-04-08 06:45:00,205330.0,2025-04-08,6,45,1
2025-04-08 07:00:00,204044.0,2025-04-08,7,0,1
2025-04-08 07:15:00,204371.0,2025-04-08,7,15,1
2025-04-08 07:30:00,203378.0,2025-04-08,7,30,1
2025-04-08 07:45:00,202459.0,2025-04-08,7,45,1
2025-04-08 08:00:00,201740.0,2025-04-08,8,0,1
2025-04-08 08:15:00,202558.0,2025-04-08,8,15,1
2025-04-08 08:30:00,204664.0,2025-04-08,8,30,1
2025-04-08 08:45:00,206519.0,2025-04-08,8,45,1
2025-04-08 09:00:00,208051.0,2025-04-08,9,0,1
2025-04-08 09:15:00,211154.0,2025-04-08,9,15,1
2025-04-08 09:30:00,214050.0,2025-04-08,9,30,1
2025-04-08 09:45:00,215153.0,2025-04-08,9,45,1
2025-04-08 10:00:00,214663.0,2025-04-08,10,0,1
2025-04-08 10:15:00,214637.0,2025-04-08,10,15,1
2025-04-08 10:30:00,215215.0,2025-04-08,10,30,1
2025-04-08 10:45:00,214466.0,2025-04-08,10,45,1
2025-04-08 11:00:00,213387.0,2025-04-08,11,0,1
2025-04-08 11:15:00,212249.0,2025-04-08,11,15,1
2025-04-08 11:30:00,212405.0,2025-04-08,11,30,1
2025-04-08 11:45:00,212003.0,2025-04-08,11,45,1
2025-04-08 12:00:00,211025.0,2025-04-08,12,0,1
2025-04-08 12:15:00,210179.0,2025-04-08,12,15,1
2025-04-08 12:30:00,210355.0,2025-04-08,12,30,1
2025-04-08 12:45:00,209439.0,2025-04-08,12,45,1
2025-04-08 13:00:00,207174.0,2025-04-08,13,0,1
2025-04-08 13:15:00,205811.0,2025-04-08,13,15,1
2025-04-08 13:30:00,207048.0,2025-04-08,13,30,1
2025-04-08 13:45:00,208382.0,2025-04-08,13,45,1
2025-04-08 14:00:00,209651.0,2025-04-08,14,0,1
2025-04-08 14:15:00,211704.0,2025-04-08,14,15,1
2025-04-08 14:30:00,215690.0,2025-04-08,14,30,1
2025-04-08 14:45:00,217243.0,2025-04-08,14,45,1
2025-04-08 15:00:00,219577.0,2025-04-08,15,0,1
2025-04-08 15:15:00,220858.0,2025-04-08,15,15,1
2025-04-08 15:30:00,221430.0,2025-04-08,15,30,1
2025-04-08 15:45:00,221555.0,2025-04-08,15,45,1
2025-04-08 16:00:00,220619.0,2025-04-08,16,0,1
2025-04-08 16:15:00,220667.0,2025-04-08,16,15,1
2025-04-08 16:30:00,221557.0,2025-04-08,16,30,1
2025-04-08 16:45:00,220540.0,2025-04-08,16,45,1
2025-04-08 17:00:00,219153.0,2025-04-08,17,0,1
2025-04-08 17:15:00,215843.0,2025-04-08,17,15,1
2025-04-08 17:30:00,214376.0,2025-04-08,17,30,1
2025-04-08 17:45:00,212244.0,2025-04-08,17,45,1
2025-04-08 18:00:00,210152.0,2025-04-08,18,0,1
2025-04-08 18:15:00,209069.0,2025-04-08,18,15,1
2025-04-08 18:30:00,211875.0,2025-04-08,18,30,1
2025-04-08 18:45:00,214206.0,2025-04-08,18,45,1
2025-04-08 19:00:00,215653.0,2025-04-08,19,0,1
2025-04-08 19:15:00,216845.0,2025-04-08,19,15,1
2025-04-08 19:30:00,216573.0,2025-04-08,19,30,1
2025-04-08 19:45:00,214443.0,2025-04-08,19,45,1
2025-04-08 20:00:00,213791.0,2025-04-08,20,0,1
2025-04-08 20:15:00,213530.0,2025-04-08,20,15,1
2025-04-08 20:30:00,212273.0,2025-04-08,20,30,1
2025-04-08 20:45:00,212411.0,2025-04-08,20,45,1
2025-04-08 21:00:00,211903.0,2025-04-08,21,0,1
2025-04-08 21:15:00,211828.0,2025-04-08,21,15,1
2025-04-08 21:30:00,212205.0,2025-04-08,21,30,1
2025-04-08 21:45:00,212310.0,2025-04-08,21,45,1
2025-04-08 22:00:00,212622.0,2025-04-08,22,0,1
2025-04-08 22:15:00,213802.0,2025-04-08,22,15,1
2025-04-08 22:30:00,214532.0,2025-04-08,22,30,1
2025-04-08 22:45:00,213834.0,2025-04-08,22,45,1
2025-04-08 23:00:00,213062.0,2025-04-08,23,0,1
2025-04-08 23:15:00,213254.0,2025-04-08,23,15,1
2025-04-08 23:30:00,211879.0,2025-04-08,23,30,1
2025-04-08 23:45:00,211167.0,2025-04-08,23,45,1
2025-04-09 00:00:00,209772.0,2025-04-09,0,0,2
2025-04-09 00:15:00,208807.0,2025-04-09,0,15,2
2025-04-09 00:30:00,207388.0,2025-04-09,0,30,2
2025-04-09 00:45:00,206155.0,2025-04-09,0,45,2
2025-04-09 01:00:00,205045.0,2025-04-09,1,0,2
2025-04-09 01:15:00,204218.0,2025-04-09,1,15,2
2025-04-09 01:30:00,202199.0,2025-04-09,1,30,2
2025-04-09 01:45:00,200461.0,2025-04-09,1,45,2
2025-04-09 02:00:00,199529.0,2025-04-09,2,0,2
2025-04-09 02:15:00,198981.0,2025-04-09,2,15,2
2025-04-09 02:30:00,197867.0,2025-04-09,2,30,2
2025-04-09 02:45:00,197063.0,2025-04-09,2,45,2
2025-04-09 03:00:00,195889.0,2025-04-09,3,0,2
2025-04-09 03:15:00,195311.0,2025-04-09,3,15,2
2025-04-09 03:30:00,194298.0,2025-04-09,3,30,2
2025-04-09 03:45:00,193779.0,2025-04-09,3,45,2
2025-04-09 04:00:00,193358.0,2025-04-09,4,0,2
2025-04-09 04:15:00,194302.0,2025-04-09,4,15,2
2025-04-09 04:30:00,195069.0,2025-04-09,4,30,2
2025-04-09 04:45:00,195864.0,2025-04-09,4,45,2
2025-04-09 05:00:00,196850.0,2025-04-09,5,0,2
2025-04-09 05:15:00,198131.0,2025-04-09,5,15,2
2025-04-09 05:30:00,199931.0,2025-04-09,5,30,2
2025-04-09 05:45:00,201315.0,2025-04-09,5,45,2
2025-04-09 06:00:00,202444.0,2025-04-09,6,0,2
2025-04-09 06:15:00,204049.0,2025-04-09,6,15,2
2025-04-09 06:30:00,204502.0,2025-04-09,6,30,2
2025-04-09 06:45:00,204766.0,2025-04-09,6,45,2
2025-04-09 07:00:00,205832.0,2025-04-09,7,0,2
2025-04-09 07:15:00,206247.0,2025-04-09,7,15,2
2025-04-09 07:30:00,204871.0,2025-04-09,7,30,2
2025-04-09 07:45:00,204290.0,2025-04-09,7,45,2
2025-04-09 08:00:00,202995.0,2025-04-09,8,0,2
2025-04-09 08:15:00,205099.0,2025-04-09,8,15,2
2025-04-09 08:30:00,207302.0,2025-04-09,8,30,2
2025-04-09 08:45:00,208688.0,2025-04-09,8,45,2
2025-04-09 09:00:00,211013.0,2025-04-09,9,0,2
2025-04-09 09:15:00,214867.0,2025-04-09,9,15,2
2025-04-09 09:30:00,216976.0,2025-04-09,9,30,2
2025-04-09 09:45:00,218302.0,2025-04-09,9,45,2
2025-04-09 10:00:00,218390.0,2025-04-09,10,0,2
2025-04-09 10:15:00,217994.0,2025-04-09,10,15,2
2025-04-09 10:30:00,217730.0,2025-04-09,10,30,2
2025-04-09 10:45:00,217455.0,2025-04-09,10,45,2
2025-04-09 11:00:00,216670.0,2025-04-09,11,0,2
2025-04-09 11:15:00,216057.0,2025-04-09,11,15,2
2025-04-09 11:30:00,215154.0,2025-04-09,11,30,2
2025-04-09 11:45:00,215169.0,2025-04-09,11,45,2
2025-04-09 12:00:00,214640.0,2025-04-09,12,0,2
2025-04-09 12:15:00,213748.0,2025-04-09,12,15,2
2025-04-09 12:30:00,213352.0,2025-04-09,12,30,2
2025-04-09 12:45:00,213440.0,2025-04-09,12,45,2
2025-04-09 13:00:00,211561.0,2025-04-09,13,0,2
2025-04-09 13:15:00,208936.0,2025-04-09,13,15,2
2025-04-09 13:30:00,210098.0,2025-04-09,13,30,2
2025-04-09 13:45:00,212740.0,2025-04-09,13,45,2
2025-04-09 14:00:00,213386.0,2025-04-09,14,0,2
2025-04-09 14:15:00,215348.0,2025-04-09,14,15,2
2025-04-09 14:30:00,218101.0,2025-04-09,14,30,2
2025-04-09 14:45:00,219597.0,2025-04-09,14,45,2
2025-04-09 15:00:00,221137.0,2025-04-09,15,0,2
2025-04-09 15:15:00,220566.0,2025-04-09,15,15,2
2025-04-09 15:30:00,222167.0,2025-04-09,15,30,2
2025-04-09 15:45:00,222646.0,2025-04-09,15,45,2
2025-04-09 16:00:00,223329.0,2025-04-09,16,0,2
2025-04-09 16:15:00,222615.0,2025-04-09,16,15,2
2025-04-09 16:30:00,223472.0,2025-04-09,16,30,2
2025-04-09 16:45:00,221890.0,2025-04-09,16,45,2
2025-04-09 17:00:00,219274.0,2025-04-09,17,0,2
2025-04-09 17:15:00,215501.0,2025-04-09,17,15,2
2025-04-09 17:30:00,214631.0,2025-04-09,17,30,2
2025-04-09 17:45:00,212067.0,2025-04-09,17,45,2
2025-04-09 18:00:00,210089.0,2025-04-09,18,0,2
2025-04-09 18:15:00,209020.0,2025-04-09,18,15,2
2025-04-09 18:30:00,211227.0,2025-04-09,18,30,2
2025-04-09 18:45:00,213501.0,2025-04-09,18,45,2
2025-04-09 19:00:00,215513.0,2025-04-09,19,0,2
2025-04-09 19:15:00,215951.0,2025-04-09,19,15,2
2025-04-09 19:30:00,216118.0,2025-04-09,19,30,2
2025-04-09 19:45:00,216462.0,2025-04-09,19,45,2
2025-04-09 20:00:00,214621.0,2025-04-09,20,0,2
2025-04-09 20:15:00,214076.0,2025-04-09,20,15,2
2025-04-09 20:30:00,214831.0,2025-04-09,20,30,2
2025-04-09 20:45:00,214279.0,2025-04-09,20,45,2
2025-04-09 21:00:00,213493.0,2025-04-09,21,0,2
2025-04-09 21:15:00,213154.0,2025-04-09,21,15,2
2025-04-09 21:30:00,213399.0,2025-04-09,21,30,2
2025-04-09 21:45:00,214698.0,2025-04-09,21,45,2
2025-04-09 22:00:00,213648.0,2025-04-09,22,0,2
2025-04-09 22:15:00,216482.0,2025-04-09,22,15,2
2025-04-09 22:30:00,216938.0,2025-04-09,22,30,2
2025-04-09 22:45:00,217782.0,2025-04-09,22,45,2
2025-04-09 23:00:00,216610.0,2025-04-09,23,0,2
2025-04-09 23:15:00,214944.0,2025-04-09,23,15,2
2025-04-09 23:30:00,214371.0,2025-04-09,23,30,2
2025-04-09 23:45:00,213831.0,2025-04-09,23,45,2
2025-04-10 00:00:00,212311.0,2025-04-10,0,0,3
2025-04-10 00:15:00,211599.0,2025-04-10,0,15,3
2025-04-10 00:30:00,209960.0,2025-04-10,0,30,3
2025-04-10 00:45:00,207922.0,2025-04-10,0,45,3
2025-04-10 01:00:00,206911.0,2025-04-10,1,0,3
2025-04-10 01:15:00,204817.0,2025-04-10,1,15,3
2025-04-10 01:30:00,203421.0,2025-04-10,1,30,3
2025-04-10 01:45:00,201784.0,2025-04-10,1,45,3
2025-04-10 02:00:00,199061.0,2025-04-10,2,0,3
2025-04-10 02:15:00,197475.0,2025-04-10,2,15,3
2025-04-10 02:30:00,195967.0,2025-04-10,2,30,3
2025-04-10 02:45:00,194401.0,2025-04-10,2,45,3
2025-04-10 03:00:00,193232.0,2025-04-10,3,0,3
2025-04-10 03:15:00,192048.0,2025-04-10,3,15,3
2025-04-10 03:30:00,191041.0,2025-04-10,3,30,3
2025-04-10 03:45:00,190344.0,2025-04-10,3,45,3
2025-04-10 04:00:00,189474.0,2025-04-10,4,0,3
2025-04-10 04:15:00,189452.0,2025-04-10,4,15,3
2025-04-10 04:30:00,190125.0,2025-04-10,4,30,3
2025-04-10 04:45:00,190616.0,2025-04-10,4,45,3
2025-04-10 05:00:00,190525.0,2025-04-10,5,0,3
2025-04-10 05:15:00,192476.0,2025-04-10,5,15,3
2025-04-10 05:30:00,193822.0,2025-04-10,5,30,3
2025-04-10 05:45:00,195291.0,2025-04-10,5,45,3
2025-04-10 06:00:00,195591.0,2025-04-10,6,0,3
2025-04-10 06:15:00,197007.0,2025-04-10,6,15,3
2025-04-10 06:30:00,198910.0,2025-04-10,6,30,3
2025-04-10 06:45:00,199856.0,2025-04-10,6,45,3
2025-04-10 07:00:00,199138.0,2025-04-10,7,0,3
2025-04-10 07:15:00,199596.0,2025-04-10,7,15,3
2025-04-10 07:30:00,199449.0,2025-04-10,7,30,3
2025-04-10 07:45:00,198341.0,2025-04-10,7,45,3
2025-04-10 08:00:00,198077.0,2025-04-10,8,0,3
2025-04-10 08:15:00,199538.0,2025-04-10,8,15,3
2025-04-10 08:30:00,201475.0,2025-04-10,8,30,3
2025-04-10 08:45:00,202638.0,2025-04-10,8,45,3
